pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-03,94.6,-3.04,5.65,"Warren, Will",672640,701542,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,2,2,2026,-1.47,0.43,1.7691698766738695,1.657637891483302,,,,0,2,Top,,,,,,,15.714253997993591,-136.6322036950182,-5.316202707022429,-22.15578888598365,34.33494387467127,-25.607673673250986,3.136630577,1.582972441,,,,94.1,2447,6.7,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.79,,,,,,,,10,6,Sinker,2,1,1,2,1,2,1,2,Strategic,Standard,256,-0.01,0.112,,,,-0.112,,1,-1,0.607,0.393,27,27,27,28,1,0,,,,,2.19,1.47,1.47,,,,,,
FF,2026-04-03,93.8,-3.44,5.48,"Warren, Will",672640,701542,,ball,,,,,11,Ball,R,R,R,NYY,MIA,B,,,1,2,2026,-0.57,1.36,-1.0625753136744818,4.468865905491528,,,,0,2,Top,,,,,,,7.3374950094890625,-136.28772927578945,0.2693428457257751,-8.901074847437263,34.74412258293185,-15.701088992535462,3.136630577,1.582972441,,,,93.0,2566,6.3,823568,669224,700250,665862,641857,676609,641355,663757,592450,54.22,,,,,,,,10,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Standard,217,-0.003,0.043,,,,-0.043,,1,-1,0.61,0.39,27,27,27,28,1,0,,,,,1.27,0.57,0.57,,,,,,
ST,2026-04-03,84.1,-3.3,5.58,"Warren, Will",672640,701542,,foul,,,,,14,Foul,R,R,R,NYY,MIA,S,,,1,2,2026,1.24,-0.2,1.2178663332267712,1.5730359748980236,,,,0,2,Top,,,,,,,7.868265203847526,-122.0712707969334,-2.096536778814444,10.256989063699791,29.64807911018438,-33.83712048926646,3.136630577,1.582972441,181,63.1,38,83.7,3060,6.7,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.8,,,,,,,,10,4,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,50,0.0,0.0,70.1,7.4,,0.0,88.0,1,-1,0.61,0.39,27,27,27,28,1,0,,,,,3.5,-1.24,-1.24,,5.852061075207788,-8.53638726428089,27.42788038232461,46.50339852581658,38.645504250691936
ST,2026-04-03,84.7,-3.28,5.65,"Warren, Will",672640,701542,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,0,2,2026,1.72,-0.08,2.485129780715388,0.7153115191822401,,,,0,2,Top,,,,,,,9.7466582744258,-122.82816030341203,-4.5247674666638,14.666009215968476,30.73609403761084,-32.1124520747453,3.136630577,1.582972441,,,,83.7,3007,6.4,823568,669224,700250,665862,641857,676609,641355,663757,592450,54.08,,,,,,,,10,3,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,50,-0.003,0.024,,,,-0.024,,1,-1,0.613,0.387,27,27,27,28,1,0,,,,,3.35,-1.72,-1.72,,,,,,
SI,2026-04-03,91.9,-3.16,5.52,"Warren, Will",672640,701542,,called_strike,,,,,6,Called Strike,R,R,R,NYY,MIA,S,,,0,1,2026,-1.39,0.57,0.6332867002622422,2.3162739186097463,,,,0,2,Top,,,,,,,12.582287811729245,-133.17463443695726,-3.207534212914277,-19.415018188091384,31.15916476252531,-24.921296507424906,3.136630577,1.582972441,,,,91.8,2543,6.7,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.85,,,,,,,,10,2,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,228,0.006,-0.055,,,,0.055,,1,-1,0.607,0.393,27,27,27,28,1,0,,,,,2.18,1.39,1.39,,,,,,
ST,2026-04-03,85.0,-3.44,5.62,"Warren, Will",672640,701542,,called_strike,,,,,9,Called Strike,R,R,R,NYY,MIA,S,,,0,0,2026,1.33,0.12,0.7925449287699946,1.7029187565346056,,,,0,2,Top,,,,,,,7.082527372625341,-123.44655997789415,-2.7214563806765635,11.685957725689248,29.187703212479807,-30.56759574651441,3.136630577,1.582972441,,,,84.5,3033,6.5,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.99,,,,,,,,10,1,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,42,0.004,-0.039,,,,0.039,,1,-1,0.603,0.397,27,27,27,28,1,0,,,,,3.1,-1.33,-1.33,,,,,,
FF,2026-04-03,99.4,-1.61,6.08,"Pérez, Eury",519317,691587,field_out,hit_into_play,,,,,9,"Giancarlo Stanton grounds out, shortstop Otto Lopez to first baseman Connor Norby.",R,R,R,NYY,MIA,X,6,ground_ball,2,2,2026,-0.93,1.66,0.8189348652271988,2.210179187696072,,,,2,1,Bot,112.28,158.27,,,,,8.787137500324365,-144.13466467947364,-8.836044631741132,-15.13237517088522,38.89145108470605,-7.124855852722165,3.431512467,1.731791339,9,90.6,-13,98.9,2781,6.6,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.93,0.134,0.133,0.0,1,0,0,2,9,5,4-Seam Fastball,2,1,2,1,1,2,2,1,Strategic,Standard,214,-0.008,-0.224,79.9,8.7,0.151,0.224,90.6,1,1,0.611,0.611,23,36,23,37,1,0,,,,,0.7,0.93,0.93,,9.722416534516164,2.662129419013868,25.234254315387744,51.50486729807236,24.35395713124552
ST,2026-04-03,84.8,-1.71,5.86,"Pérez, Eury",519317,691587,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,1,2,2026,1.05,0.73,1.2284800592627634,1.2040648330147952,,,,2,1,Bot,,,,,,,4.689572068028259,-123.21086837060628,-5.703470922719141,9.461822322211718,28.205063865417987,-23.73621499071456,3.431512467,1.731791339,,,,85.0,2547,6.9,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.64,,,,,,,,9,4,Sweeper,2,1,2,1,1,2,2,1,Infield shade,Standard,79,0.002,0.042,,,,-0.042,,1,1,0.609,0.609,23,36,23,37,1,0,,,,,2.49,-1.05,-1.05,,,,,,
FF,2026-04-03,99.5,-1.73,6.13,"Pérez, Eury",519317,691587,,foul,,,,,4,Foul,R,R,R,NYY,MIA,S,,,1,1,2026,-0.78,1.57,-0.4490577607065249,2.5404950003051567,,,,2,1,Bot,,,,,,,5.3408370304061314,-144.48357929540924,-7.894356425478352,-12.278913336545877,39.567322007481735,-8.521682181407161,3.431512467,1.731791339,177,77.3,56,99.0,2687,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.97,,,,,,,,9,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Strategic,Standard,212,-0.003,-0.062,78.9,7.7,,0.062,88.0,1,1,0.612,0.612,23,36,23,37,1,0,,,,,0.77,0.78,0.78,,-0.3898904560069902,11.212540218779791,27.87533341036957,35.316099237828254,18.95938939484664
CH,2026-04-03,89.6,-1.78,5.89,"Pérez, Eury",519317,691587,,ball,,,,,13,Ball,R,R,R,NYY,MIA,B,,,0,1,2026,-1.04,0.59,-1.145086989825765,0.5709550455135606,,,,2,1,Bot,,,,,,,3.831544779714899,-130.14077468201685,-8.08998135221125,-12.66894858603628,30.093769646383365,-23.90203892943564,3.431512467,1.731791339,,,,89.8,1297,6.8,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.73,,,,,,,,9,2,Changeup,2,1,2,1,1,2,2,1,Strategic,Standard,240,0.001,0.027,,,,-0.027,,1,1,0.611,0.611,23,36,23,37,1,0,,,,,2.29,1.04,1.04,,,,,,
FF,2026-04-03,98.9,-1.7,6.14,"Pérez, Eury",519317,691587,,foul,,,,,9,Foul,R,R,R,NYY,MIA,S,,,0,0,2026,-0.77,1.58,0.6465638466119445,2.087451096247902,,,,2,1,Bot,,,,,,,8.18558328854449,-143.45887534177962,-9.087573180486643,-12.68537749516272,37.0670926698992,-8.313486017761758,3.431512467,1.731791339,208,76.6,51,98.7,2698,6.6,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.87,,,,,,,,9,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Strategic,Standard,210,-0.001,-0.043,77.8,8.7,,0.043,88.0,1,1,0.612,0.612,23,36,23,37,1,0,,,,,0.78,0.77,0.77,,0.4687854015719329,4.014450821167192,29.239144605274987,50.41418506741448,17.41271435185282
FF,2026-04-03,99.2,-1.84,6.17,"Pérez, Eury",700250,691587,strikeout,called_strike,,,,,12,Ben Rice called out on strikes.,R,L,R,NYY,MIA,S,2,,1,2,2026,-0.83,1.66,0.8743495651173164,2.728389182709919,,,,1,1,Bot,,,,,,,9.31239006885612,-143.79329041508814,-7.610314571542651,-13.852585176987796,39.526182209915646,-7.545598128416913,3.280561024,1.655610236,,,,98.6,2743,6.6,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.9,,0.0,0.0,1,0,0,,8,6,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,205,-0.01,-0.18,,,,0.18,,1,1,0.622,0.622,23,27,23,27,1,0,,,,,0.71,0.83,-0.83,,,,,,
ST,2026-04-03,85.4,-2.0,6.01,"Pérez, Eury",700250,691587,,foul,,,,,6,Foul,R,L,R,NYY,MIA,S,,,1,2,2026,0.75,0.94,0.4377463905984631,2.4966880381513854,,,,1,1,Bot,,,,,,,4.134501123309044,-124.18705977317016,-3.615425024284385,6.74218450632961,28.11860675470209,-21.92447026558624,3.280561024,1.655610236,180,73.8,61,85.2,2553,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.02,,,,,,,,8,5,Sweeper,2,1,2,1,1,2,2,1,Infield shade,Standard,91,0.0,0.0,72.5,8.6,,0.0,88.0,1,1,0.622,0.622,23,27,23,27,1,0,,,,,2.22,-0.75,0.75,,25.0899959042968,-39.5634485333816,31.18728708431252,31.493303223425173,48.80864672773595
CH,2026-04-03,88.7,-1.97,5.92,"Pérez, Eury",700250,691587,,ball,,,,,13,Ball,R,L,R,NYY,MIA,B,,,0,2,2026,-1.13,0.36,-0.572744595355468,1.0813367126071838,,,,1,1,Bot,,,,,,,5.832587075513376,-128.8820083352158,-6.235494535985222,-13.849706411305212,29.820173865571743,-26.940690453197075,3.280561024,1.655610236,,,,88.9,1201,6.8,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.74,,,,,,,,8,4,Changeup,2,1,2,1,1,2,2,1,Infield shade,Standard,241,0.002,0.017,,,,-0.017,,1,1,0.62,0.62,23,27,23,27,1,0,,,,,2.57,1.13,-1.13,,,,,,
FF,2026-04-03,98.4,-1.69,6.2,"Pérez, Eury",700250,691587,,foul,,,,,12,Foul,R,L,R,NYY,MIA,S,,,0,2,2026,-0.87,1.45,0.3139999772352749,3.657302524053921,,,,1,1,Bot,,,,,,,7.461831520677095,-142.98977222674182,-4.630031531397409,-13.697279954918075,36.11498657965795,-11.51522340475692,3.280561024,1.655610236,144,76.8,75,98.6,2729,6.7,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.82,,,,,,,,8,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,213,0.0,0.0,65.2,6.8,,0.0,88.0,1,1,0.62,0.62,23,27,23,27,1,0,,,,,0.93,0.87,-0.87,,13.342620397129066,-9.197049101559315,25.23831131155264,29.983546775732545,23.19287308050884
CH,2026-04-03,88.2,-1.88,5.92,"Pérez, Eury",700250,691587,,swinging_strike,,,,,13,Swinging Strike,R,L,R,NYY,MIA,S,,,0,1,2026,-1.31,0.98,-1.1105906252957598,2.328763838184467,,,,1,1,Bot,,,,,,,4.633622362072994,-128.30417971073402,-4.486965060127908,-15.408494935605724,27.737016303664586,-20.617980292467674,3.280561024,1.655610236,,,,88.4,1288,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.97,,,,,,,,8,2,Changeup,2,1,2,1,1,2,2,1,Infield shade,Standard,239,-0.004,-0.052,75.6,8.4,,0.052,,1,1,0.624,0.624,23,27,23,27,1,0,,,,,1.96,1.31,-1.31,,24.763165907098134,-19.418846173747458,27.467347115083346,48.51530194355675,39.84244713927031
ST,2026-04-03,83.6,-1.99,5.84,"Pérez, Eury",700250,691587,,called_strike,,,,,6,Called Strike,R,L,R,NYY,MIA,S,,,0,0,2026,0.59,0.86,0.6687601017660996,2.4107629566479147,,,,1,1,Bot,,,,,,,4.861999278152846,-121.574519899148,-2.8848917865176773,4.698111536905656,27.416330835660187,-23.314809170518608,3.280561024,1.655610236,,,,83.3,2511,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.02,,,,,,,,8,1,Sweeper,2,1,2,1,1,2,2,1,Standard,Standard,105,-0.002,-0.039,,,,0.039,,1,1,0.626,0.626,23,27,23,27,1,0,,,,,2.44,-0.59,0.59,,,,,,
FF,2026-04-03,98.3,-1.92,5.97,"Pérez, Eury",641355,691587,field_out,hit_into_play,,,,,2,Cody Bellinger flies out to left fielder Griffin Conine.,R,L,R,NYY,MIA,X,7,fly_ball,2,1,2026,-1.03,1.43,0.0530802488162427,2.9502768085172684,,,,0,1,Bot,105.72,103.19,,,,,7.721670770808294,-142.69524865857844,-5.791949111521391,-16.002458856722548,38.43143859196335,-11.48334576317762,3.344627625,1.687942913,246,95.0,54,97.7,2623,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.02,0.009,0.012,0.0,1,0,0,3,7,4,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,210,-0.022,-0.305,71.3,7.5,0.019,0.305,95.0,1,1,0.648,0.648,23,30,23,31,1,0,,,,,0.97,1.03,-1.03,,13.002816010591763,-3.709279388216417,33.04875053958221,28.756676388953107,30.757919322170075
CH,2026-04-03,89.0,-1.89,5.83,"Pérez, Eury",641355,691587,,ball,,,,,14,Ball,R,L,R,NYY,MIA,B,,,1,1,2026,-1.21,0.7,0.1059838348672739,0.3137912664046354,,,,0,1,Bot,,,,,,,7.432874459288409,-129.09205234814516,-8.64399994371246,-15.073464467689274,29.33531176677097,-22.595304917684825,3.344627625,1.687942913,,,,89.0,1316,6.7,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.84,,,,,,,,7,3,Changeup,2,1,2,1,1,2,2,1,Infield shade,Standard,241,0.004,0.055,,,,-0.055,,1,1,0.644,0.644,23,30,23,31,1,0,,,,,2.22,1.21,-1.21,,,,,,
FF,2026-04-03,97.8,-2.0,6.02,"Pérez, Eury",641355,691587,,ball,,,,,11,Ball,R,L,R,NYY,MIA,B,,,0,1,2026,-0.91,1.41,-1.5570680222912308,3.119917486510692,,,,0,1,Bot,,,,,,,3.324452551791932,-142.17085137794925,-5.360130273251353,-13.070962517200654,36.79806685542518,-12.04090762242602,3.344627625,1.687942913,,,,97.3,2676,6.4,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.12,,,,,,,,7,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,216,0.002,0.031,,,,-0.031,,1,1,0.642,0.642,23,30,23,31,1,0,,,,,1.0,0.91,-0.91,,,,,,
FF,2026-04-03,97.7,-1.74,6.19,"Pérez, Eury",641355,691587,,swinging_strike,,,,,11,Swinging Strike,R,L,R,NYY,MIA,S,,,0,0,2026,-0.9,1.59,-0.627577197268311,3.844027339614305,,,,0,1,Bot,,,,,,,5.077001928130132,-141.96815748955083,-4.25727223926278,-13.344455074130972,39.24635566311192,-10.083410956471257,3.344627625,1.687942913,,,,97.0,2594,6.4,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.06,,,,,,,,7,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,215,-0.003,-0.039,65.8,6.9,,0.039,,1,1,0.645,0.645,23,30,23,31,1,0,,,,,0.85,0.9,-0.9,,9.810582743931178,15.245761299587796,21.305822992612185,38.22535535110572,18.72044593045601
SL,2026-04-03,86.0,-1.97,5.91,"Pérez, Eury",592450,691587,home_run,hit_into_play,,,,,4,Aaron Judge homers (3) on a fly ball to left field. Trent Grisham scores.,R,R,R,NYY,MIA,X,,fly_ball,1,1,2026,0.4,0.08,-0.3096645481231287,2.537249282592719,,,663757,0,1,Bot,37.7,69.24,,,,,3.0816060209074747,-125.19747502538988,-1.6535235228475575,3.482871491153326,27.78040200224248,-31.202672911900105,3.522785433,1.777854331,387,101.2,31,86.0,2576,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.0,0.526,1.019,2.0,1,0,3,6,6,3,Slider,0,1,0,1,1,2,2,1,Standard,Standard,118,0.161,1.067,80.3,8.4,1.952,-1.067,101.2,-1,-1,0.484,0.484,23,34,23,34,1,0,,,,,3.02,-0.4,-0.4,,18.15157738507759,-18.77836316749258,36.87189352009257,38.81783259268463,38.358745102623146
ST,2026-04-03,84.4,-2.01,5.89,"Pérez, Eury",592450,691587,,ball,,,,,13,Ball,R,R,R,NYY,MIA,B,,,0,1,2026,0.34,1.02,-0.0166320075406343,1.2537095839004837,,,663757,0,1,Bot,,,,,,,3.901456626107169,-122.76038308102532,-6.2126079796985465,2.608547411375393,26.364667463450985,-20.858436180641927,3.522785433,1.777854331,,,,84.7,2533,6.7,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.83,,,,,,,,6,2,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,96,0.003,0.034,,,,-0.034,,-1,-1,0.481,0.481,23,34,23,34,1,0,,,,,2.21,-0.34,-0.34,,,,,,
FF,2026-04-03,97.9,-1.82,6.08,"Pérez, Eury",592450,691587,,foul,,,,,6,Foul,R,R,R,NYY,MIA,S,,,0,0,2026,-0.77,1.53,0.5339562563919843,2.539229822796251,,,663757,0,1,Bot,,,,,,,8.1085552511842,-142.0878773871432,-7.345584526885226,-12.54136546147036,39.02714726023882,-9.9517398035503,3.522785433,1.777854331,221,78.5,45,97.5,2728,6.6,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.86,,,,,,,,6,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,210,-0.005,-0.043,76.0,7.8,,0.043,88.0,-1,-1,0.486,0.486,23,34,23,34,1,0,,,,,0.9,0.77,0.77,,2.0928965929598364,5.560991445253606,37.95431400008295,48.885462758007705,21.650396806115324
FF,2026-04-03,97.5,-1.86,6.02,"Pérez, Eury",663757,691587,walk,ball,,,,,11,Trent Grisham walks.,R,L,R,NYY,MIA,B,,,3,1,2026,-0.96,1.54,-1.210942692590235,2.60770489191132,,,,0,1,Bot,,,,,,,3.9631042363763553,-141.5736028879019,-6.903892453617685,-13.766123335777095,39.636949756284274,-10.115900628760114,3.138385827,1.583858268,,,,96.6,2575,6.4,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.06,,0.700091,0.7,1,0,0,,5,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,219,0.023,0.262,,,,-0.262,,-1,-1,0.463,0.463,23,29,23,30,1,0,,,,,0.91,0.96,-0.96,,,,,,
ST,2026-04-03,83.8,-2.14,5.85,"Pérez, Eury",663757,691587,,ball,,,,,11,Ball,R,L,R,NYY,MIA,B,,,2,1,2026,0.36,0.98,-0.6324505396864204,3.2778491887393364,,,,0,1,Bot,,,,,,,2.7235977543648806,-121.88357725655676,-1.1965803529573102,2.924663093619364,27.833660306542477,-22.505806980427295,3.138385827,1.583858268,,,,83.3,2487,6.4,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.14,,,,,,,,5,4,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,125,0.011,0.134,,,,-0.134,,-1,-1,0.452,0.452,23,29,23,30,1,0,,,,,2.31,-0.36,0.36,,,,,,
SL,2026-04-03,88.2,-2.0,5.96,"Pérez, Eury",663757,691587,,ball,,,,,9,Ball,R,L,R,NYY,MIA,B,,,1,1,2026,0.09,0.44,0.5679879555910673,1.6354654335976448,,,,0,1,Bot,,,,,,,5.996336800850437,-128.307285838482,-5.161056970664475,-0.1490352383923406,25.55076893204697,-26.45100457936277,3.138385827,1.583858268,,,,88.7,2410,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.97,,,,,,,,5,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,155,0.005,0.055,,,,-0.055,,-1,-1,0.447,0.447,23,29,23,30,1,0,,,,,2.48,-0.09,0.09,,,,,,
FF,2026-04-03,97.1,-2.06,6.1,"Pérez, Eury",663757,691587,,foul,,,,,1,Foul,R,L,R,NYY,MIA,S,,,1,0,2026,-0.97,1.35,-0.3654074621516671,3.004333606918512,,,,0,1,Bot,,,,,,,6.725201484970984,-141.1523280148625,-5.657303531334004,-14.495443416659777,33.90255330046538,-13.068923858968114,3.138385827,1.583858268,250,85.7,50,96.8,2660,6.3,823568,689414,681393,669364,688363,672640,665052,805300,683357,54.21,,,,,,,,5,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,217,-0.005,-0.05,63.0,6.4,,0.05,88.0,-1,-1,0.452,0.452,23,29,23,30,1,0,,,,,1.09,0.97,-0.97,,4.822000007248002,30.566851413376035,27.66328594139253,42.98395887918808,11.969700843286486
FF,2026-04-03,96.0,-1.95,6.13,"Pérez, Eury",663757,691587,,ball,,,,,11,Ball,R,L,R,NYY,MIA,B,,,0,0,2026,-1.03,1.4,-0.6325705856427333,3.532683332347065,,,,0,1,Bot,,,,,,,5.837122889393971,-139.58946825061432,-4.236320825629139,-14.828463739924024,35.679029312774006,-13.231785544225264,3.138385827,1.583858268,,,,95.8,2608,6.5,823568,689414,681393,669364,688363,672640,665052,805300,683357,53.96,,,,,,,,5,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,219,0.004,0.041,,,,-0.041,,-1,-1,0.448,0.448,23,29,23,30,1,0,,,,,1.11,1.03,-1.03,,,,,,
FF,2026-04-03,93.8,-3.48,5.4,"Warren, Will",689414,701542,field_out,hit_into_play,,,,,1,Liam Hicks flies out to center fielder Trent Grisham.,R,L,R,NYY,MIA,X,8,fly_ball,2,0,2026,-0.73,1.4,-0.4524382959884437,2.9608286329075177,,,,2,1,Top,84.2,69.19,,,,,9.43197422834698,-136.2364139595437,-3.508891737869334,-11.288111254413687,32.44283341845716,-14.189872510484356,3.085728346,1.557283465,338,91.2,34,94.0,2643,6.7,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.78,0.029,0.035,0.0,1,0,0,3,4,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,218,0.013,-0.362,65.2,6.2,0.063,0.362,91.2,-1,1,0.435,0.565,27,27,27,27,1,0,,,,,1.22,0.73,-0.73,,0.5531710452261382,6.860341650393329,27.66214675142115,36.74392388121235,24.13633206353273
ST,2026-04-03,85.5,-3.45,5.53,"Warren, Will",689414,701542,,ball,,,,,14,Ball,R,L,R,NYY,MIA,B,,,1,0,2026,1.81,0.04,0.8475671419143735,1.2357139287284695,,,,2,1,Top,,,,,,,6.281572188607204,-124.1835249368804,-3.481736980186571,16.733845459549954,31.67580026103126,-31.16771193234391,3.085728346,1.557283465,,,,84.8,3121,6.6,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.94,,,,,,,,4,2,Sweeper,0,1,1,0,1,0,1,0,Infield shade,Standard,51,-0.002,0.065,,,,-0.065,,-1,1,0.437,0.563,27,27,27,27,1,0,,,,,3.16,-1.81,1.81,,,,,,
ST,2026-04-03,85.4,-3.34,5.66,"Warren, Will",689414,701542,,ball,,,,,14,Ball,R,L,R,NYY,MIA,B,,,0,0,2026,1.29,0.08,1.1603873501782869,0.914464478100364,,,,2,1,Top,,,,,,,7.829342206986376,-124.06266308725598,-4.683641137023777,11.377153203481084,28.087601011646274,-30.55583937133554,3.085728346,1.557283465,,,,85.1,3030,6.5,823568,669224,700250,665862,641857,676609,641355,663757,592450,54.04,,,,,,,,4,1,Sweeper,0,1,1,0,1,0,1,0,Infield shade,Standard,58,-0.001,0.037,,,,-0.037,,-1,1,0.438,0.562,27,27,27,27,1,0,,,,,3.09,-1.29,1.29,,,,,,
SI,2026-04-03,96.1,-3.12,5.53,"Warren, Will",682663,701542,strikeout,called_strike,,,,,6,Agustín Ramírez called out on strikes.,R,R,R,NYY,MIA,S,2,,1,2,2026,-1.76,0.51,0.5763716533493213,2.257968119078664,,,,1,1,Top,,,,,,,13.76471892851214,-139.1167809901694,-3.908326129163272,-26.12809942286721,36.51496268293439,-24.82602831320235,3.256865158,1.643651575,,,,95.6,2459,6.7,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.8,,0.0,0.0,1,0,0,,3,4,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,229,0.01,-0.18,,,,0.18,,-1,1,0.428,0.5720000000000001,27,24,27,25,1,0,,,,,2.02,1.76,1.76,,,,,,
SI,2026-04-03,94.2,-3.43,5.39,"Warren, Will",682663,701542,,swinging_strike,,,,,13,Swinging Strike,R,R,R,NYY,MIA,S,,,1,1,2026,-1.54,0.55,-1.487000390806368,1.5207702068486393,,,,1,1,Top,,,,,,,8.525501472636263,-136.683174697529,-5.275123934706726,-21.24150211811737,35.213807012984084,-24.21749280778856,3.256865158,1.643651575,,,,94.2,2450,6.9,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.65,,,,,,,,3,3,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,233,0.003,-0.064,47.6,7.0,,0.064,,-1,1,0.425,0.575,27,24,27,25,1,0,,,,,2.07,1.54,1.54,,3.6772964831398354,-3.358784220855118,33.79229968134684,22.49136501360666,21.05265883352092
SI,2026-04-03,95.2,-3.41,5.35,"Warren, Will",682663,701542,,ball,,,,,13,Ball,R,R,R,NYY,MIA,B,,,0,1,2026,-1.63,0.52,-1.4542265488776682,2.0651043404994893,,,,1,1,Top,,,,,,,8.877013764827659,-138.22563816219775,-3.9066105493846215,-22.90777423507186,33.643397899750546,-24.79153527792965,3.256865158,1.643651575,,,,95.6,2513,6.9,823568,669224,700250,665862,641857,676609,641355,663757,592450,53.65,,,,,,,,3,2,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,238,-0.001,0.029,,,,-0.029,,-1,1,0.426,0.5740000000000001,27,24,27,25,1,0,,,,,2.02,1.63,1.63,,,,,,
